, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,new_label,p0,p1
18500,0.000595384315717,0.0,0.000433463372345,0.000242221716907,3.29648205629683e-05,0.002097602739726,0.023728813559322,0.013141749864224,0.0,0.012809491059147,0.102617079889807,0.038531161106801,0.0,0.005765019866756,0.400005598712296,0.000626719292748,0.0,0.000595383328372,0.000626824489924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000639549756971,0.000270885253007,4.66559358e-06,1.04975855576244e-05,0.137640449438202,0.006378424657534,0.03903286978967,0.013180044572966,0.000173611111094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.056380811923665,0.013141749864224,0.038531161106801,0.000639549756971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000242221716907,0.000433463372345,3.29648205629683e-05,0.0,0.0,0.0,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9623507105984883,0.03764928940151166
18501,0.000122558535555,0.000971817298348,0.00086692674469,0.0,2.6548848775545e-06,0.0,0.0,0.0,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005764080688507,0.4000543995648,4.30087715525546e-05,9.76425156367925e-05,0.000120533332329,1.03508760126194e-06,0.00012255,0.00012255,0.0,0.00012255,0.00012255,8.75e-07,8.75e-07,0.0,8.75e-07,8.75e-07,0.0,0.0,0.0,0.0,0.002046559222308,0.000541770506014,4.53329706666667e-05,0.000101999184026,0.0,0.000256849315068,0.001137800253024,0.000750221289215,5.625e-07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.142857142857143,0.001369574378713,0.0,0.00155159038014,0.002046559222308,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,0.0,0.00086692674469,2.6548848775545e-06,0.00360107421875,1.52587890625e-05,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9589119364580011,0.04108806354199904
18502,0.029550515425017,0.003887269193392,0.000433463372345,0.000667345546581,1.01770586972922e-05,0.001969178082192,0.002905569007264,0.007241372374164,0.003472454387716,0.003954607977992,0.03168044077135,0.011895526247737,0.0,0.005763713276963,0.400000338404227,0.006221157840165,0.018089368879717,0.028775174760207,1.4035086118806e-07,0.029550458333333,0.007387614583333,0.023412660807114,0.028775166666667,2.5e-08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.003197748784855,0.000270885253007,4.70005870333333e-07,2.11502641552876e-07,0.01685393258427,0.001969178082192,0.015373848657613,0.004306985974163,1.85391865104167e-05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.017271854663353,0.007241372374164,0.011895526247737,0.003197748784855,0.0,0.0,0.0,0.0,0.0,0.0,0.003887269193392,0.000667345546581,0.000433463372345,1.01770586972922e-05,0.003921508789063,0.005889892578125,0.003887269193392,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9833127654792406,0.016687234520759472
18503,4.00000660001089e-07,0.0,0.000433463372345,9.88660069008473e-06,1.32744243877725e-06,8.56164383561644e-05,0.000968523002421,0.000536397953642,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005845443211335,0.408510638298,4.21052627885503e-07,0.0,3.99999996666667e-07,5.26315729455224e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000767459708365,0.000270885253007,0.00709219858,0.015957446808989,0.00561797752809,0.000256849315068,0.001580278129042,0.000527201782964,2.77777777760417e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.002282623964521,0.000536397953642,0.00155159038014,0.000767459708365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.88660069008473e-06,0.000433463372345,1.32744243877725e-06,0.015640258789063,1.52587890625e-05,0.0,0.173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.11326991054074444,0.8867300894592555
18504,1.71666949917134e-06,0.000971817298348,0.00086692674469,0.000336144423463,4.02657539762432e-05,0.001455479452055,0.016464891041162,0.009118765211911,0.0,0.007823246217332,0.06267217630854,0.023532454098785,0.0,0.006349429488473,0.403902439024,6.08187129138709e-07,1.32424222287736e-06,1.65833331951389e-06,1.4035086118806e-07,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,3.33333333333333e-08,3.33333333333333e-08,0.0,3.33333333333333e-08,3.33333333333333e-08,0.0,0.0,0.0,0.0,0.001279099513942,0.000541770506014,0.003252032520333,0.007317073172579,0.095505617977528,0.003895547945205,0.026927939321575,0.007127102248118,5.0765625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.032413260296196,0.009118765211911,0.023532454098785,0.001279099513942,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,0.000336144423463,0.00086692674469,4.02657539762432e-05,0.0,0.0,0.000971817298348,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9583526059519714,0.04164739404802866
18505,8.33334708335602e-08,0.0,0.000433463372345,0.0,1.32744243877725e-06,0.0,0.0,0.0,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.006083893691979,0.44444444444,8.77192974761465e-08,0.0,8.33333326388889e-08,1.92982434133582e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001279099513942,0.000270885253007,0.037037037033333,0.083333333345833,0.0,0.000256849315068,0.00094816687752,0.000790802674332,6.25e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.001369574378713,0.0,0.00155159038014,0.001279099513942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000433463372345,1.32744243877725e-06,0.445571899414063,1.52587890625e-05,0.0,0.289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.09976605895932543,0.9002339410406748
18506,4.58334089584581e-07,0.0,0.000433463372345,0.0,1.32744243877725e-06,0.0,0.0,0.0,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005817056249328,0.407407407408,4.82456136118806e-07,0.0,4.58333329513889e-07,5.87719231225e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001279099513942,0.000270885253007,0.006172839506667,0.013888888893472,0.0,0.000256849315068,0.00094816687752,0.000790802674332,6.25e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.142857142857143,0.001369574378713,0.0,0.00155159038014,0.001279099513942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000433463372345,1.32744243877725e-06,0.445571899414063,1.52587890625e-05,0.0,0.289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.10743366964779152,0.8925663303522083
18507,6.53334411335112e-06,0.0,0.000433463372345,0.000232335116217,2.96462144660252e-05,0.00201198630137,0.022760290556901,0.012605351910583,0.0,0.011519944979367,0.092286501377411,0.034652185156452,0.0,0.005874717673727,0.4005108556832,6.87719292212989e-06,0.0,6.53333327888889e-06,6.98245534410597e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000639549756971,0.000270885253007,0.000425713069333,0.000957854406239,0.132022471910112,0.005736301369863,0.03603034134577,0.011466638778389,0.00013140625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.052043826391075,0.012605351910583,0.034652185156452,0.000639549756971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000232335116217,0.000433463372345,2.96462144660252e-05,0.0,0.0,0.0,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9619280184852858,0.038071981514714096
18509,9.51584903448424e-05,0.000971817298348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760807,0.40003503240498,0.000100166665788,0.0,9.51583325403472e-05,0.00010027191839,9.515e-05,9.515e-05,0.0,9.515e-05,9.515e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001279099513942,0.0,5.83873416333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001279099513942,0.0,0.0,0.0,0.0,0.0,0.0,0.000971817298348,0.0,0.0,0.0,0.000503540039063,0.0,0.0,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9413710641712899,0.058628935828710114
18510,0.000193100318616,0.0,0.000433463372345,0.000163128911386,1.43806264200869e-05,0.001412671232877,0.015980629539952,0.00885056623509,0.0,0.00558803301238,0.044765840220386,0.016808895784846,0.0,0.00576572018478,0.400017262958008,0.000203263156112,0.0,0.000193099998391,0.000203368397861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001023279611154,0.000433416404811,1.438579834e-05,3.2368046273092e-05,0.092696629213483,0.002782534246575,0.020701643494106,0.004217614262345,1.77777777760417e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857142857143,0.029902373935223,0.00885056623509,0.016808895784846,0.001023279611154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000163128911386,0.000433463372345,1.43806264200869e-05,0.0,0.0,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9599773336907891,0.04002266630921085
