, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,new_label,p0,p1
9674,3.08333842084173e-07,0.0,0.000287108814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760807,0.411111111111111,3.16239313536416e-07,0.0,3.08333330763889e-07,4.18803372269711e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310197751066,0.000287088207852,0.009259259259259,0.020833333338542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641025641026,0.0,0.0,0.0,0.000310197751066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287108814241,0.0,0.000946044921875,0.508193969726563,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8360881961186727,0.16391181381543476
17977,0.521062434753017,0.00228920259443,0.000574217628481,0.000835417758312,1.40171765262267e-05,0.001969178082192,0.0,0.006475089582481,0.004002744120112,0.003954607977992,0.03168044077135,0.007930350831825,0.0,0.005763690765692,0.400000028787385,0.06680277293331,0.244103773584906,0.491666670902778,5.72649509021849e-07,0.520833333333333,0.086666666666667,0.291436650297641,0.491666666666667,6.33333333333333e-07,0.491666666666667,0.491666666666667,0.0,0.491666666666667,0.491666666666667,1.0,0.0,0.0,0.0,0.002171384257464,0.000574176415704,3.73169806666667e-08,2.39894872559973e-08,0.0,0.001969178082192,0.014554361569936,0.004950330697026,2.44913194427083e-05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.015572567935224,0.006475089582481,0.007930350831825,0.002171384257464,0.0,0.0,0.0,0.0,0.0,0.0,0.00228920259443,0.000835417758312,0.000574217628481,1.40171765262267e-05,0.008316040039063,0.005661010742188,0.002579535683577,0.231884057971014,0.000741057884232,0.0,0.000741057884232,0.000741057884232,0.491666666666667,0.0,0.491666666666667,0.491666666666667,0.0,0.0,0.8233208926518758,0.1766791073481242
8766,0.000254975420709,0.0,0.000287108814241,0.000276824819322,1.09699642379166e-05,0.002397260273973,0.027118644067797,0.015019142701971,0.0,0.006189821182944,0.049586776859504,0.012412723041117,0.0,0.005765698152452,0.400013073604393,0.000261512818278,0.0,0.000254974997875,0.000261615355547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000193873594416,0.000179430129907,1.08946703272667e-05,2.45130082424782e-05,0.042136945071482,0.003082191780822,0.029077117577272,0.002108807131629,4.44444444444271e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.042000280947184,0.015019142701971,0.012412723041117,0.000193873594416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000276824819322,0.000287108814241,1.09699642379166e-05,0.0,0.0,0.0,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8359409173329672,0.16405908266703287
15653,1.52500251625415e-06,0.000381533765738,0.000574217628481,0.000464670232434,3.13862865695947e-05,0.00201198630137,0.022760290556901,0.012605351910583,0.0,0.008854883081155,0.070936639118457,0.017757089906043,0.0,0.006555404249929,0.404395604395604,5.27065522560979e-07,1.1778490161533e-06,1.47499998770833e-06,1.36752121557457e-07,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,2.5e-08,2.5e-08,0.0,2.5e-08,2.5e-08,0.0,0.0,0.0,0.0,0.000775494377666,0.00071772051963,0.003663003663004,0.008241758243819,0.035364936042137,0.004409246575342,0.032901390649953,0.00700206536608,4.9e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.039603525784437,0.012605351910583,0.017757089906043,0.000775494377666,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.000464670232434,0.000574217628481,3.13862865695947e-05,0.0,0.0,0.000859845227859,0.289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8191033442815145,0.18089664578437806
23732,0.821123979854567,0.00228920259443,0.001722652885444,0.001759814922835,0.001766621324148,0.015239726027397,0.0,0.013639833679087,0.023217209279635,0.373452544704264,0.0,0.333160934402207,0.214143279734879,0.005763747015948,0.40000002638664,0.070181428177937,0.334905660377358,0.820833334826389,1.19658106362775e-07,0.820833333333333,0.136666666666667,0.492258543780048,0.820833333333333,8.33333333333333e-09,0.000269908333333,5.39816666666667e-05,0.000112518370373,0.000134908333333,1.33333333333333e-07,0.0,0.0,0.0,0.0,0.002248933695231,0.001794301299074,2.36803176666667e-08,4.56691845114173e-08,0.0,0.185958904109589,0.404697941166988,0.333407769256371,0.111095173125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.419686753842468,0.013639833679087,0.333160934402207,0.002248933695231,0.0,0.0,0.0,0.0,0.0,0.0,0.00228920259443,0.001759814922835,0.001722652885444,0.001766621324148,0.004196166992188,0.00360107421875,0.000859845227859,0.231884057971014,1.19760479041916e-07,0.0,1.19760479041916e-07,1.19760479041916e-07,0.820833333333333,0.0,0.820833333333333,0.820833333333333,1.0,1.0,0.16028751929601034,0.8397124807039896
16448,0.68044433106648,0.002670736360168,0.001148435256962,0.000276824819322,0.001768449651521,0.000856164383562,0.0,0.001877392837746,0.000976076883014,0.996819119669876,0.0,0.50025859839669,0.707228896083489,0.005763757365911,0.400000029392608,0.063444595415004,0.290094339622641,0.680000002666667,1.19658106362775e-07,0.68,0.0975,0.377153312149888,0.68,8.33333333333333e-09,0.000738941666667,0.000246313888917,0.000649385729692,0.00073245,4.16666666666667e-08,0.0,0.0,0.0,0.0,0.001667312911981,0.000825378597574,3.2658453e-08,3.67407592591852e-08,0.0,0.496361301369863,0.425544588215162,0.73374645508416,0.536458333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.443932317381781,0.001877392837746,0.50025859839669,0.001667312911981,0.0,0.0,0.0,0.0,0.0,0.0,0.002670736360168,0.000276824819322,0.001148435256962,0.001768449651521,0.003921508789063,0.003509521484375,0.005159071367154,0.144927536231884,0.00024005988024,0.0,0.00024005988024,0.00024005988024,0.68,0.0,0.68,0.68,1.0,1.0,0.1658220950762431,0.8341779049237569
15483,4.16667354167801e-07,0.000381533765738,0.000287108814241,0.000182902112767,9.14163686493049e-07,0.001583904109589,0.0,0.004961681071187,0.004514355584332,0.000515818431912,0.004132231404959,0.00103439358676,0.0,0.00618518300692,0.412244897959184,2.17948716085908e-07,3.91910598063679e-07,4.08333329930556e-07,1.19658106362775e-07,4.08333333333333e-07,4.08333333333333e-07,0.0,4.08333333333333e-07,4.08333333333333e-07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.000620395502133,0.000179430129907,0.013605442176871,0.015306122452806,0.0,0.001583904109589,0.009481668775203,0.004515968744123,2.03819444444427e-05,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01217399447746,0.004961681071187,0.00103439358676,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.000182902112767,0.000287108814241,9.14163686493049e-07,0.001220703125,1.52587890625e-05,0.0,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8011284503819445,0.19887153968394813
29929,0.836306963239823,0.003052270125906,0.001722652885444,0.001611515912484,0.001766621324148,0.013955479452055,0.0,0.009714762937583,0.018750177510548,0.373452544704264,0.0,0.333160934402207,0.214143279734879,0.005763745814758,0.40000002989338,0.06126781571566,0.316037735849057,0.833333334722222,1.19658106362775e-07,0.833333333333333,0.104166666666667,0.433481404224222,0.833333333333333,8.33333333333333e-09,0.001253283333333,0.000250656666667,0.000779218414781,0.001151091666667,1.33333333333333e-07,0.0,0.0,0.0,0.0,0.002869329197363,0.001794301299074,2.98933796666667e-08,4.484006926121e-08,0.0,0.185958904109589,0.353221792091217,0.317575579051577,0.100794760208333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.362815470398823,0.009714762937583,0.333160934402207,0.002869329197363,0.0,0.0,0.0,0.0,0.0,0.0,0.003052270125906,0.001611515912484,0.001722652885444,0.001766621324148,0.004196166992188,0.00360107421875,0.000859845227859,0.231884057971014,2.00998003992016e-05,0.0,2.00998003992016e-05,2.00998003992016e-05,0.833333333333333,0.0,0.833333333333333,0.833333333333333,1.0,1.0,0.1604734460512797,0.8395265539487203
3174,1.89166978792182e-06,0.000381533765738,0.0,5.93196041405084e-05,0.0,0.000256849315068,0.002905569007264,0.001609193860925,0.0,0.0,0.0,0.0,0.0,0.00578919180842,0.4017699115044,1.94017092358828e-06,0.0,1.89166665090278e-06,2.04273481576451e-06,1.88333333333333e-06,1.88333333333333e-06,0.0,1.88333333333333e-06,1.88333333333333e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000387747188833,0.0,0.002949852507333,0.0,0.00451467268623,0.000256849315068,0.002844500632561,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004108723136138,0.001609193860925,0.0,0.000387747188833,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,5.93196041405084e-05,0.0,0.0,0.010604858398438,0.0,0.000859845227859,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8356115221977234,0.1643884778022766
25976,0.000348350574778,0.000381533765738,0.000574217628481,0.000286711420012,3.19957290272567e-05,0.001241438356164,0.014043583535109,0.007777770327806,0.0,0.009026822558459,0.072314049586777,0.018101887768296,0.0,0.005766768169968,0.400019138298127,0.000119099714082,0.000284096637019,0.000347941663767,1.19658106362775e-07,8.33333333333333e-09,8.33333333333333e-09,0.0,8.33333333333333e-09,8.33333333333333e-09,4e-07,4e-07,0.0,4e-07,4e-07,0.0,0.0,0.0,0.0,0.000620395502133,0.000574176415704,1.59485817723667e-05,3.58843089967961e-05,0.021820917983446,0.004494863013699,0.028160556262352,0.009502802996821,9.025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.033896965873135,0.007777770327806,0.018101887768296,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.000286711420012,0.000574217628481,3.19957290272567e-05,0.0,0.0,0.000859845227859,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8358466823895773,0.16415331761042276
