, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,new_label,p0,p1
18500,0.822162543758773,0.003052270125906,0.001722652885444,0.002088641508196,0.001766621324148,0.016095890410959,0.0,0.013924276721371,0.021585550341812,0.373452544704264,0.0,0.333160934402207,0.214143279734879,0.003849914050995,0.400000030407773,0.060231377382638,0.3220497438163,0.826874750437031,1.70940169479144e-08,0.820833333333333,0.103361344537815,0.426134261779743,0.826873763314798,8.403361344537821e-09,0.001180175,0.000236035,0.000742724932776,0.001095066666667,1.08333333333333e-07,0.0,0.0,0.0,0.0,0.002753005040713,0.001794301299074,3.04077733333333e-08,6.0815547e-08,0.0,0.185958904109589,0.380173946165566,0.317310135337668,0.100626333125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.386105738249516,0.013924276721371,0.333160934402207,0.002753005040713,0.0,0.0,0.0,0.0,0.0,0.0,0.003052270125906,0.002088641508196,0.001722652885444,0.001766621324148,0.00384521484375,0.00360107421875,0.001719690455718,0.357142857142857,7.78130997279704e-05,0.0,4.90523108314738e-05,9.91542288557214e-05,0.826874748983702,0.0,0.826874748983702,0.826874748983702,1.0,1.0,0.14832325176428204,0.8516767482357179
18501,0.000601336510395,0.001907668828691,0.001435544071203,0.000650650103339,0.000570895222215,0.005094178082192,0.0,0.006506501033003,0.008382631487531,0.124484181568088,0.0,0.129195758986294,0.088621651458542,0.003875638176367,0.40003048822738,6.16829054557017e-05,0.000147137049416,0.000245644758392,7.69230762656147e-08,0.000601325,0.000121275630252,0.000228089980234,0.000331933152033,4.11764705882353e-07,0.000332475,8.311875e-05,0.000178013673522,0.000246041666667,6.08333333333333e-07,0.0,0.0,0.0,0.0,0.001977510663048,0.001507213091222,2.771657035e-05,6.929142588e-05,0.0,0.061986301369863,0.163619434586084,0.13215236834754,0.017453947286458,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.169949006528046,0.006506501033003,0.129195758986294,0.001977510663048,0.0,0.0,0.0,0.0,0.0,0.0,0.001907668828691,0.000650650103339,0.001435544071203,0.000570895222215,1.0,0.00347900390625,0.000859845227859,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9242034849506041,0.07579651504939598
18502,0.009115556493857,0.000763067531477,0.000861326442722,0.0,2.74249105947915e-06,0.0,0.0,0.0,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.00384986354932,0.400001097032527,0.001869854684873,0.003683348587562,0.004978004208448,3.1538461268902e-06,0.009111691666667,0.004594130252101,0.000808054964943,0.004981079155551,0.004202016806723,0.009112433333333,0.004556216666667,0.000849037108869,0.00494545,0.004166983333333,0.0,0.0,0.0,0.0,0.000891818534316,0.000538290389722,9.14193772666667e-07,2.742581318e-06,0.0,0.000256849315068,0.001305956613002,0.000732141010891,5.357142859375e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.001450676982592,0.0,0.00103439358676,0.000891818534316,0.0,0.0,0.0,0.0,0.0,0.0,0.000763067531477,0.0,0.000861326442722,2.74249105947915e-06,0.125015258789063,1.52587890625e-05,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9324510947153025,0.06754890528469751
18503,3.33335094453749e-08,0.000381533765738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.53333333334,3.41880338958288e-08,0.0,3.35786697276087e-08,3.41880338958288e-08,2.5e-08,2.52100840336134e-08,0.0,2.51839724867451e-08,2.52100840336134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620395502133,0.0,0.222222222233333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.0,0.0,0.0,0.00384521484375,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.15594555543135588,0.8440544445686442
18504,0.02279552876971,0.000381533765738,0.000574217628481,0.000453814777959,3.56523837732289e-05,0.001883561643836,0.019667170953101,0.013614443340253,0.000610048051948,0.011519944979367,0.069348127600555,0.020170674941815,0.002933816550196,0.003849911398438,0.400000292456665,0.007793307625698,0.017071518583793,0.021147157831719,0.000259641023422,0.021245783333333,0.021424319327731,0.0,0.021402128917041,0.021424319327731,0.022542258333333,0.022542258333333,0.0,0.022542258333333,0.022542258333333,0.0,0.0,0.0,0.0,0.000620395502133,0.000358860259815,2.43713887666667e-07,7.31141663e-07,0.029345372460497,0.005736301369863,0.036668359573388,0.009742183984216,9.48541666666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.043641199226306,0.013614443340253,0.020170674941815,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.000453814777959,0.000574217628481,3.56523837732289e-05,0.0,0.0,0.000859845227859,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9369495588357762,0.06305044116422359
18506,0.015320489276585,0.0,0.001435544071203,3.2805887563288e-05,4.57081843246524e-06,0.000256849315068,0.003025718608169,0.001968353254013,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.00384986505377,0.400000652724472,0.003142654673994,0.010030525257454,0.015387467376014,2.09401707611951e-06,0.0,0.0,0.0,0.0,0.0,0.015289266666667,0.003822316666667,0.011776573258355,0.015275033333333,2.03333333333333e-06,0.0,0.0,0.0,0.0,0.000193873594416,0.000897150649537,1.81312353333333e-07,2.7196853e-06,0.00451467268623,0.000256849315068,0.003047232097511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.128205128205128,0.003384912959381,0.001968353254013,0.00103439358676,0.000193873594416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2805887563288e-05,0.001435544071203,4.57081843246524e-06,0.003509521484375,1.52587890625e-05,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9290825824452245,0.07091741755477539
18507,0.729910739695075,0.003052270125906,0.001435544071203,0.001930079718307,0.001766621324148,0.015111301369863,0.0,0.012867198122723,0.020303106322294,0.623366574965612,0.0,0.399793121282648,0.407290684012447,0.003849921275311,0.400000031967548,0.05758634927704,0.292661174038387,0.725299274511014,1.70940169479144e-08,0.728333333333333,0.091596638655462,0.373479740927649,0.725298407618259,8.403361344537821e-09,0.001629841666667,0.000407460416667,0.001227305995116,0.00160085,2.5e-08,0.0,0.0,0.0,0.0,0.00294687863513,0.001507213091222,3.42509446666667e-08,5.7084908e-08,0.0,0.310402397260274,0.404536989994921,0.480619910897612,0.2308592475,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.412683061605416,0.012867198122723,0.399793121282648,0.00294687863513,0.0,0.0,0.0,0.0,0.0,0.0,0.003052270125906,0.001930079718307,0.001435544071203,0.001766621324148,0.00384521484375,0.00360107421875,0.000859845227859,0.571428571428571,3.86918122581127e-05,0.0,2.4390787774205e-05,4.93034825870647e-05,0.725299272204993,0.0,0.725299272204993,0.725299272204993,1.0,1.0,0.25468818977965085,0.7453118102203491
18508,2.16667811394937e-07,0.0,0.000287108814241,3.2805887563288e-05,9.14163686493049e-07,0.000256849315068,0.003025718608169,0.001968353254013,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.004080846968239,0.416,2.22222220322887e-07,0.0,2.18261353229456e-07,2.22222220322887e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000193873594416,0.000179430129907,0.013333333333333,0.04,0.00451467268623,0.000256849315068,0.003047232097511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025641025641026,0.004352030947776,0.001968353254013,0.00103439358676,0.000193873594416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2805887563288e-05,0.000287108814241,9.14163686493049e-07,0.00177001953125,0.003921508789063,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9284996064477733,0.07150039355222652
18509,4.58335754873905e-07,0.0,0.000287108814241,0.0,9.14163686493049e-07,0.0,0.0,0.0,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.003903325847498,0.407407407408,4.70085466067646e-07,0.0,4.61706708754619e-07,4.70085466067646e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000387747188833,0.000179430129907,0.006172839506667,0.01851851852,0.0,0.000256849315068,0.001015744032504,0.000790802674332,6.25e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.001450676982592,0.0,0.00103439358676,0.000387747188833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287108814241,9.14163686493049e-07,0.445571899414063,1.52587890625e-05,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.14981180274433392,0.850188197255666
18510,0.822718280028246,0.00228920259443,0.001722652885444,0.001820726759762,0.001766621324148,0.014255136986301,0.0,0.015606229370631,0.021717221036169,0.497936726272352,0.0,0.333160934402207,0.266149914015346,0.003849913772685,0.400000026335602,0.070317437433184,0.348989266112721,0.828553683923411,8.547008473957191e-09,0.8225,0.13781512605042,0.493483067520795,0.828552694813914,0.0,0.000570183333333,0.000114036666667,0.000300133169923,0.000450158333333,3.83333333333333e-07,0.0,0.0,0.0,0.0,0.002248933695231,0.001794301299074,2.36345146666667e-08,6.0774467e-08,0.0,0.247945205479452,0.432706957846623,0.380624925110655,0.144789879791667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.443683975580271,0.015606229370631,0.333160934402207,0.002248933695231,0.0,0.0,0.0,0.0,0.0,0.0,0.00228920259443,0.001820726759762,0.001722652885444,0.001766621324148,0.00384521484375,0.00360107421875,0.000859845227859,0.571428571428571,1.56172804270889e-07,0.0,9.84491938413925e-08,1.99004975124378e-07,0.828553682484176,0.0,0.828553682484176,0.828553682484176,1.0,1.0,0.1827771196460469,0.8172228803539531
