, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,new_label
9638,7.00003698352873e-07,0.000381533765738,0.0,6.56117751265761e-05,0.0,0.000256849315068,0.003025718608169,0.001968353254013,0.0,0.0,0.0,0.0,0.0,0.003919431334601,0.404819277108,7.17948711812404e-07,0.0,7.05152064279782e-07,7.17948711812404e-07,6.91666666666667e-07,6.97478991596639e-07,0.0,6.96756572133281e-07,6.97478991596639e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000387747188833,0.0,0.008032128513333,0.0,0.00451467268623,0.000256849315068,0.003047232097511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004352030947776,0.001968353254013,0.0,0.000387747188833,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,6.56117751265761e-05,0.0,0.0,0.247528076171875,0.0,0.000859845227859,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10180,3.33335094453749e-08,0.000381533765738,0.0,2.18705917088587e-05,0.0,8.56164383561644e-05,0.00100857286939,0.000656117751338,0.0,0.0,0.0,0.0,0.0,0.004491498235322,0.53333333334,3.41880338958288e-08,0.0,3.35786697276087e-08,3.41880338958288e-08,2.5e-08,2.52100840336134e-08,0.0,2.51839724867451e-08,2.52100840336134e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000465296626599,0.0,0.222222222233333,0.0,0.00150489089541,8.56164383561644e-05,0.001015744032504,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.001450676982592,0.000656117751338,0.0,0.000465296626599,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,2.18705917088587e-05,0.0,0.0,0.015640258789063,0.0,0.000859845227859,0.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3808,0.000199026051521,0.0,0.000287108814241,0.000251511804652,1.37124552973957e-05,0.001969178082192,0.023197175995966,0.015090708280763,0.0,0.00773727647868,0.062413314840499,0.015515903801397,0.0,0.003852596085389,0.400016749015996,0.000204128203384,0.0,0.000200489842276,0.000204128203384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310197751066,0.000287088207852,1.395751333e-05,4.187253999e-05,0.034612490594432,0.003852739726027,0.030810902320975,0.005799219611009,3.3611111109375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.044003868471954,0.015090708280763,0.015515903801397,0.000310197751066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000251511804652,0.000287108814241,1.37124552973957e-05,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22530,1.25000660420156e-06,0.000381533765738,0.000574217628481,0.000382735354905,1.9197437416354e-05,0.001498287671233,0.017650025214322,0.011482060648406,0.0,0.005416093535076,0.04368932038835,0.010861132660978,0.0,0.004482885583253,0.405369127516,4.33048429375654e-07,9.79185211062118e-07,1.20043744276201e-06,3.41880338958288e-08,2.5e-08,2.52100840336134e-08,0.0,2.51839724867451e-08,2.52100840336134e-08,3.33333333333333e-08,3.33333333333333e-08,0.0,3.33333333333333e-08,3.33333333333333e-08,0.0,0.0,0.0,0.0,0.000620395502133,0.000574176415704,0.00447427293,0.01342281879,0.026335590669677,0.002696917808219,0.023463687150838,0.003501032683006,1.225e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.027925531914894,0.011482060648406,0.010861132660978,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.000382735354905,0.000574217628481,1.9197437416354e-05,0.0,0.0,0.000859845227859,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24040,4.16668868067186e-08,0.000381533765738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.5,4.2735042369786e-08,0.0,4.19733371595108e-08,4.2735042369786e-08,3.33333333333333e-08,3.36134453781513e-08,0.0,3.35786299823268e-08,3.36134453781513e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620395502133,0.0,0.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.0,0.0,0.0,0.004196166992188,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
27665,3.16668339731062e-07,0.0,0.000287108814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.41081081081,3.24786322010373e-07,0.0,3.18997362412282e-07,3.24786322010373e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000193873594416,0.000179430129907,0.00900900901,0.02702702703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025641025641026,0.0,0.0,0.0,0.000193873594416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287108814241,0.0,0.0010986328125,0.003921508789063,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16792,0.998741793352475,0.002670736360168,0.002296870513925,0.001941015014161,6.21631306815273e-05,0.006549657534247,0.003025718608169,0.014557612607801,0.008307892053482,0.017709766162311,0.004160887656033,0.008792345487458,0.008015368370172,0.003849858694118,0.400000026700402,0.068289683746812,0.254250473455654,0.499388372925579,3.41880338958288e-08,0.9984323,0.143831783913566,0.351774474621179,0.500032609047042,3.64705882352941e-06,0.99843255,0.142633221428572,0.37012850074378,0.496044441666667,2.5e-08,1.0,0.0,0.0,0.0,0.001550988755332,0.001435441039259,2.22503353333333e-08,6.6751006e-08,0.00451467268623,0.008818493150685,0.024168733008685,0.012320802006026,0.000151712622549,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.025641025641026,0.024449951644101,0.014557612607801,0.008792345487458,0.001550988755332,0.0,0.0,0.0,0.0,0.0,0.0,0.002670736360168,0.001941015014161,0.002296870513925,6.21631306815273e-05,0.003875732421875,0.005767822265625,0.006018916595013,0.357142857142857,0.030434878009909,0.035345067308409,0.032515848966532,0.011836517412935,0.496346636505634,0.007323605735822,0.499388368723111,0.493304904288156,0.0,0.0
23337,0.986009501083531,0.005723006486074,0.00488084984209,0.006364342187278,0.000808577780703,0.01853595890411,0.0,0.023866283204902,0.019419750133789,0.122936726272352,0.0,0.053818889854323,0.063370566666406,0.003849881949197,0.400000055780691,0.031602709661515,0.177555942408226,0.494445920133705,1.70940169479144e-08,0.983333333333333,0.066286002243698,0.253476414334503,0.49528479223932,1.68067226890756e-07,0.983333333333333,0.06157649635,0.258354755784062,0.491666666666667,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.003218301667313,0.00315797028637,4.50753056666667e-08,1.43677537e-07,0.0,0.061215753424658,0.096659994616557,0.08898935400733,0.00791443409375,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.094821522775629,0.023866283204902,0.053818889854323,0.003218301667313,0.0,0.0,0.0,0.0,0.0,0.0,0.005723006486074,0.006364342187278,0.00488084984209,0.000808577780703,0.125015258789063,0.005508422851563,0.012897678417885,0.357142857142857,0.00778763497137,0.007363087992628,0.007686150073884,0.004310199004975,0.494445915889747,0.000306321687873,0.494445915889747,0.494445915889747,0.0,0.0
2255,7.00003698352873e-07,0.0,0.000287108814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.404819277108,7.17948711812404e-07,0.0,7.05152064279782e-07,7.17948711812404e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310197751066,0.000287088207852,0.004016064256667,0.01204819277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025641025641026,0.0,0.0,0.0,0.000310197751066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287108814241,0.0,0.00396728515625,0.0037841796875,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
12667,0.98935402708711,0.026707363601679,0.025839793281654,0.01743086159196,0.021434395957203,0.033176369863014,0.0,0.014730305572051,0.018294681093378,0.373452544704264,0.0,0.269482515817602,0.110405070537732,0.003850438798872,0.400000271222177,0.006341987926992,0.080282074898885,0.493606453390515,8.547008473957191e-09,0.991666666666667,0.014252323529412,0.120855280695745,0.493605860740204,8.403361344537821e-09,0.991666666666667,0.0111141147,0.112742719562982,0.490833333333333,8.33333333333333e-09,0.0,0.0,0.0,0.0,0.022101589763474,0.025909710758631,1.99345492666667e-07,7.58074408e-07,0.0,0.185958904109589,0.451034240629761,0.231744014368416,0.053673610520833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.432109518617021,0.014730305572051,0.269482515817602,0.022101589763474,0.0,0.0,0.0,0.0,0.0,0.0,0.026707363601679,0.01743086159196,0.025839793281654,0.021434395957203,0.445571899414063,0.018142700195313,0.018056749785039,0.571428571428571,0.020179810339061,0.032217776338535,0.024871761310717,0.001152985074627,0.493606449139509,0.000276731443408,0.493606449139509,0.493606449139509,0.0,0.0
