, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,new_label,p0,p1
22797,0.000489652586998,0.0,0.000287108814241,0.000262447100506,7.31330949194439e-06,0.002054794520548,0.024205748865356,0.0157468260321,0.0,0.004126547455296,0.033287101248266,0.008275148694078,0.0,0.003850641890222,0.400006807699508,0.000502205123913,0.0,0.000493253868964,0.000502205123913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310197751066,0.000287088207852,5.67308292333333e-06,1.701924877e-05,0.036117381489842,0.002054794520548,0.024377856780092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.034816247582205,0.0157468260321,0.008275148694078,0.000310197751066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000262447100506,0.000287108814241,7.31330949194439e-06,0.0,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.836891770362854,0.16310821970303854
12897,0.546391003432468,0.004196871423121,0.003445305770887,0.007064201121961,0.000339764170147,0.020505136986301,0.0,0.035321005624605,0.032238618489406,0.100068775790922,0.0,0.032037468028618,0.045002957277491,0.00384988148046,0.400000073208035,0.024365141372948,0.054080551937978,0.083946682713689,7.77777771130105e-07,0.508333333333333,0.046617108478992,0.063250965304652,0.084786040705375,1.5546218487395e-06,0.545833333333333,0.049605279541667,0.063110733856041,0.084166666666667,0.000226033333333,0.0,0.0,0.0,0.0,0.002442807289647,0.0029067681045,6.10066963333333e-08,1.83020089e-07,0.0,0.049828767123288,0.071549009649568,0.064859825604631,0.004204315625,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.070962282398453,0.035321005624605,0.032037468028618,0.002442807289647,0.0,0.0,0.0,0.0,0.0,0.0,0.004196871423121,0.007064201121961,0.003445305770887,0.000339764170147,0.125015258789063,0.003814697265625,0.009458297506449,0.357142857142857,0.007960798076607,0.012775096118565,0.018925430002697,0.004368656716418,0.083664630984981,0.001162117228577,0.083946675023726,0.082271519123628,0.0,0.0,0.8362769285837809,0.1637230614821116
9857,0.715359012813451,0.00228920259443,0.001722652885444,0.001957417957943,0.001766621324148,0.015325342465754,0.0,0.016777868211836,0.023347643031684,0.497936726272352,0.0,0.333160934402207,0.309691920858222,0.003849922638679,0.400000030287983,0.061141480246654,0.300008316482865,0.711867806619971,2.56410254218716e-08,0.715,0.120168067226891,0.423685214298251,0.711866955625328,1.68067226890756e-08,2.16416666666667e-05,4.32833333333333e-06,1.18288303341902e-05,1.80166666666667e-05,4e-07,0.0,0.0,0.0,0.0,0.002326483132997,0.001794301299074,2.7181523e-08,6.9895345e-08,0.0,0.247945205479452,0.433613872168613,0.422518866503628,0.178416892447917,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.444613896760155,0.016777868211836,0.333160934402207,0.002326483132997,0.0,0.0,0.0,0.0,0.0,0.0,0.00228920259443,0.001957417957943,0.001722652885444,0.001766621324148,0.00384521484375,0.00360107421875,0.000859845227859,0.571428571428571,2.34259206406333e-07,0.0,1.47673790762089e-07,2.98507462686567e-07,0.711867804201197,0.0,0.711867804201197,0.711867804201197,1.0,1.0,0.17055346886316936,0.8294465311368308
2763,0.000165200872811,0.000381533765738,0.000574217628481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.40004035716088,5.64843300044074e-05,0.000134819425634,0.000162176580117,1.70940169479144e-07,1.58333333333333e-07,1.59663865546219e-07,0.0,1.59498492416052e-07,1.59663865546219e-07,4.05e-06,4.05e-06,0.0,4.05e-06,4.05e-06,0.0,0.0,0.0,0.0,0.000620395502133,0.000574176415704,3.36309674e-05,0.0001008929022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025641025641026,0.0,0.0,0.0,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.0,0.000574217628481,0.0,0.00872802734375,0.00048828125,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7225077704276511,0.2774922295723489
2637,5.75003037932717e-07,0.000381533765738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.405882352942,5.89743584703046e-07,0.0,5.79232052801249e-07,5.89743584703046e-07,5.66666666666667e-07,5.71428571428571e-07,0.0,5.70836709699556e-07,5.71428571428571e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620395502133,0.0,0.00980392157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.0,0.0,0.0,0.00384521484375,0.0,0.0,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7776243543624878,0.22237563570340477
4515,0.045865767324137,0.000763067531477,0.000287108814241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003849855630414,0.400000145352482,0.015680526934355,0.038748526868286,0.046074274909341,6.41025635546789e-07,0.045865516666667,0.023125470588235,0.047390484585725,0.04607421197902,0.000128957983193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000697944939899,0.000287088207852,1.81690602e-07,1.81690602e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000697944939899,0.0,0.0,0.0,0.0,0.0,0.0,0.000763067531477,0.0,0.000287108814241,0.0,0.125015258789063,0.445571899414063,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7264897629372395,0.27351023706276034
12418,0.000568153001742,0.000381533765738,0.000574217628481,0.000415541242468,3.04721228831016e-05,0.001626712328767,0.019162884518407,0.012466237275413,0.0,0.008596973865199,0.069348127600555,0.017239893112663,0.0,0.003851803795033,0.400011734162548,0.000194245012613,0.000481445780449,0.000571895113466,4.2735042369786e-08,4e-07,4.03361344537815e-07,0.0,4.02943559787922e-07,4.03361344537815e-07,3.33333333333333e-08,3.33333333333333e-08,0.0,3.33333333333333e-08,3.33333333333333e-08,0.0,0.0,0.0,0.0,0.000620395502133,0.000574176415704,9.77846879e-06,2.933540637e-05,0.028592927012792,0.004280821917808,0.03189436262062,0.007752286656368,6.00625e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025641025641026,0.037959381044488,0.012466237275413,0.017239893112663,0.000620395502133,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,0.000415541242468,0.000574217628481,3.04721228831016e-05,0.0,0.0,0.000859845227859,0.571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8369443615277609,0.16305563847223917
8004,2.66668075562999e-07,0.0,0.000287108814241,3.2805887563288e-05,9.14163686493049e-07,0.000256849315068,0.003025718608169,0.001968353254013,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.004036138967372,0.412903225806,2.7350427116663e-07,0.0,2.68629357820869e-07,2.7350427116663e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000193873594416,0.000179430129907,0.010752688173333,0.03225806452,0.00451467268623,0.000256849315068,0.003047232097511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.025641025641026,0.004352030947776,0.001968353254013,0.00103439358676,0.000193873594416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2805887563288e-05,0.000287108814241,9.14163686493049e-07,0.00048828125,1.0,0.0,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8346612056096395,0.165338804324468
13912,1.19167296267215e-06,0.000381533765738,0.0,6.56117751265761e-05,0.0,0.000256849315068,0.003025718608169,0.001968353254013,0.0,0.0,0.0,0.0,0.0,0.003890523119466,0.402816901408,1.22222221177588e-06,0.0,1.20043744276201e-06,1.22222221177588e-06,1.18333333333333e-06,1.19327731092437e-06,0.0,1.1920413643726e-06,1.19327731092437e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000387747188833,0.0,0.00469483568,0.0,0.00451467268623,0.000256849315068,0.003047232097511,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.004352030947776,0.001968353254013,0.0,0.000387747188833,0.0,0.0,0.0,0.0,0.0,0.0,0.000381533765738,6.56117751265761e-05,0.0,0.0,0.003890991210938,0.0,0.000859845227859,0.357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8330990984539922,0.1669009015460078
20140,5.08336019041967e-07,0.0,0.000287108814241,0.0,9.14163686493049e-07,0.0,0.0,0.0,0.0,0.000515818431912,0.004160887656033,0.00103439358676,0.0,0.003897978825794,0.406666666666,5.21367516911389e-07,0.0,5.12074713346032e-07,5.21367516911389e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000387747188833,0.000179430129907,0.005555555556667,0.01666666667,0.0,0.000256849315068,0.001015744032504,0.000790802674332,6.25e-07,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.025641025641026,0.001450676982592,0.0,0.00103439358676,0.000387747188833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000287108814241,9.14163686493049e-07,0.445571899414063,1.52587890625e-05,0.0,0.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.16903531710306804,0.8309646928310395
