, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label,new_label
5387,0.005792951225036,0.012633624878523,0.007802340702211,0.004829604437106,0.004218833310841,0.022131849315069,0.0,0.018716457169294,0.029069989205713,0.248968363136176,0.0,0.273956268166537,0.143550560429375,0.005777539317339,0.40000920661956,0.000196712788274,0.000584540121934,0.001214608323212,1.22807003539552e-07,0.0057928,0.0004456,0.000921285963201,0.001231783333333,1.75e-06,0.004578333333333,0.0002693137255,0.000952524545537,0.002079775,8.33333333333333e-09,0,0,0,0,0.014581734458941,0.007909849387799,6.71316009666667e-06,1.94202131373551e-05,0.0,0.123972602739726,0.28798413982111,0.198328837284402,0.039311126598958,0,0,0,1,0,0,0,0,0.142857142857143,0.285984249954906,0.018716457169294,0.273956268166537,0.014581734458941,0,0,0,0,0,0,0.012633624878523,0.004829604437106,0.007802340702211,0.004218833310841,0.445571899414063,0.001998901367188,0.002915451895044,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
10020,0.529645873915692,0.015549076773567,0.006501950585176,0.004102939286385,0.004094053721596,0.015282534246575,0.0,0.013094420632547,0.01802113699688,0.373452544704264,0.0,0.319024222136023,0.177394530001481,0.005763834876659,0.40000010069638,0.017984558412416,0.133254716981132,0.525833337284722,1.22807003539552e-07,0.53,0.033102811983333,0.216142270861833,0.525833333333333,8.33333333333333e-09,0.002692033333333,0.00019228809525,0.000588045956662,0.000928841666667,1.66666666666667e-08,0,0,0,0,0.017779483243796,0.006609600173367,8.9158253e-08,1.77005355794251e-07,0.0,0.185958904109589,0.277769796614692,0.226311138083712,0.051186521364583,0,0,0,1,0,0,0,0,0.0,0.275840839712567,0.013094420632547,0.319024222136023,0.017779483243796,0,0,0,0,0,0,0.015549076773567,0.004102939286385,0.006501950585176,0.004094053721596,1.0,0.014846801757813,0.005830903790087,0.231884057971014,0.008484431137725,0.0,0.008484431137725,0.008484431137725,0.525833333333333,0.0,0.525833333333333,0.525833333333333,0,0
28863,0.050010440850561,0.008746355685131,0.003034243606415,0.001888340731806,0.001265716365374,0.008090753424658,0.0,0.010245200914559,0.012644811373235,0.124484181568088,0.0,0.211348775351875,0.10496902125947,0.005764177212371,0.400000566549391,0.003290163348332,0.017336589233957,0.049066141257782,1.49122790012313e-07,0.05001035,0.005556705555556,0.026785567535079,0.049066133333333,3.33333333333333e-08,0.000446775,7.44625e-05,0.000164247497348,0.000231191666667,4e-07,0,0,0,0,0.010488616014326,0.003142268934879,5.55440579366667e-07,8.74818912668705e-07,0.0,0.061986301369863,0.160740623708524,0.131380001681762,0.017250523726852,0,0,0,1,0,0,0,0,0.0,0.163892400652597,0.010245200914559,0.211348775351875,0.010488616014326,0,0,0,0,0,0,0.008746355685131,0.001888340731806,0.003034243606415,0.001265716365374,0.445571899414063,0.001876831054688,0.002915451895044,0.231884057971014,0.002261516966068,0.0,0.002261516966068,0.002261516966068,0.049066133333333,0.0,0.049066133333333,0.049066133333333,0,0
24665,0.019569807290182,0.007774538386783,0.00433463372345,0.002758361592534,0.000946023978035,0.008518835616438,0.0,0.016628336562896,0.013601472450174,0.206327372764787,0.0,0.110576674424619,0.121972655393168,0.00576467744827,0.40000161814227,0.001144439561014,0.003871367806604,0.010809424909922,1.22807003539552e-07,0.01956855,0.00244606875,0.006224703820793,0.010809416666667,2.5e-08,0.01928145,0.002142383333333,0.005968705873221,0.011121358333333,8.33333333333333e-09,0,0,0,0,0.006139677666922,0.002871383681872,1.27748074e-06,3.19370185054842e-06,0.0,0.102739726027397,0.114585967148323,0.13598371614482,0.018480663927083,0,0,0,1,0,0,0,0,0.142857142857143,0.116149518348676,0.016628336562896,0.110576674424619,0.006139677666922,0,0,0,0,0,0,0.007774538386783,0.002758361592534,0.00433463372345,0.000946023978035,0.125015258789063,0.0018310546875,0.007774538386783,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24722,0.08440213926353,0.100097181729835,0.083224967490247,0.020208211810533,0.075465987606113,0.022131849315069,0.0,0.010542282858733,0.021796322622817,0.352819807427785,0.0,0.459421601499871,0.129111614496777,0.005780058661921,0.400005845043744,0.000301175554902,0.003564641556604,0.041105324657456,1.14035074715299e-07,0.04329665,0.00042035582525,0.002213617633379,0.011772458333333,4e-07,0.082385633333333,0.000431338394417,0.0049115793674,0.041105825,0.0,0,0,0,0,0.106676899462778,0.0833243038249,3.42277336333333e-06,1.42176739760544e-05,0.0,0.175684931506849,0.551009462476455,0.247957386762262,0.061446600416667,0,0,0,1,0,0,0,0,0.142857142857143,0.532394277995307,0.010542282858733,0.459421601499871,0.106676899462778,0,0,0,0,0,0,0.100097181729835,0.020208211810533,0.083224967490247,0.075465987606113,0.445571899414063,0.002899169921875,0.009718172983479,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
24105,0.036690885539961,0.003887269193392,0.000433463372345,0.00060802594244,1.01770586972922e-05,0.001969178082192,0.0,0.006597694829794,0.004016322132471,0.003954607977992,0.03168044077135,0.011895526247737,0.0,0.005763707196835,0.400000272547763,0.007724391160312,0.022974576084906,0.036379908030168,2.45614007079104e-07,0.036690816666667,0.009172704166667,0.029776263214774,0.0363799,1.25e-07,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0.005116398055769,0.000433416404811,3.78538559666667e-07,1.70342352042586e-07,0.0,0.001969178082192,0.014561134188458,0.004950355762727,2.44915674583333e-05,0,1,0,0,1,0,0,0,0.0,0.016358805077544,0.006597694829794,0.011895526247737,0.005116398055769,0,0,0,0,0,0,0.003887269193392,0.00060802594244,0.000433463372345,1.01770586972922e-05,0.004135131835938,0.00701904296875,0.001943634596696,0.231884057971014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
9392,0.987747921450737,0.013605442176871,0.00520156046814,0.002857227599434,0.001039166189156,0.008219178082192,0.0,0.010334600572605,0.010862647470412,0.243810178817056,0.0,0.101219722446341,0.127228774332211,0.005763710136248,0.400000045558258,0.039989736491318,0.188679245283019,0.491666670902778,1.4035086118806e-07,0.991666666666667,0.07055330595,0.292749658002736,0.491666666666667,1.86666666666667e-06,0.983333333333333,0.09,0.307891332470893,0.491666666666667,3.75e-07,0,0,0,0,0.015988743924277,0.005309350958934,4.21835723333333e-08,7.59304297689826e-08,0.0,0.121404109589041,0.089313933531813,0.131051364962915,0.017164330010417,0,0,0,1,0,0,0,0,0.0,0.089191417886471,0.010334600572605,0.101219722446341,0.015988743924277,0,0,0,0,0,0,0.013605442176871,0.002857227599434,0.00520156046814,0.001039166189156,0.445571899414063,0.005340576171875,0.005830903790087,0.231884057971014,0.006769451097804,0.029238429513699,0.012794411177645,0.000744491017964,0.490833333333333,0.001145944876803,0.491666666666667,0.490833333333333,0,0
21942,0.00091235150538,0.003887269193392,0.001300390117035,0.003603665951536,3.49559842211342e-05,0.022131849315069,0.0,0.039103410820488,0.038686167271512,0.013067400275103,0.0,0.013619515559012,0.01286150461646,0.005767580145256,0.400014614407979,0.000137203006315,0.000302319940526,0.000443191662973,9.12280597722388e-07,0.000912341666667,0.000228085416667,0.000427470878334,0.000463466666667,1.56666666666667e-06,0.000448641666667,0.000224320833333,0.000485598492617,0.000445508333333,3.13333333333333e-06,0,0,0,0,0.003581478639038,0.000975186910825,1.52233416452667e-05,2.05515112262629e-05,0.0,0.022131849315069,0.046723556686714,0.039793222645174,0.001582566550926,0,0,0,1,0,0,0,0,0.0,0.05061718641325,0.039103410820488,0.013619515559012,0.003581478639038,0,0,0,0,0,0,0.003887269193392,0.003603665951536,0.001300390117035,3.49559842211342e-05,0.125015258789063,0.0052490234375,0.003887269193392,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
22136,3.66667271667665e-07,0.0,0.000433463372345,0.0,1.32744243877725e-06,0.0,0.0,0.0,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.00583070839755,0.409302325582,3.85964908895045e-07,0.0,3.66666663611111e-07,4.91228014158209e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.001279099513942,0.000270885253007,0.007751937983333,0.017441860466861,0.0,0.000256849315068,0.00094816687752,0.000790802674332,6.25e-07,0,0,0,1,0,0,0,0,0.142857142857143,0.001369574378713,0.0,0.00155159038014,0.001279099513942,0,0,0,0,0,0,0.0,0.0,0.000433463372345,1.32744243877725e-06,0.445571899414063,1.52587890625e-05,0.0,0.289855072463768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
7469,2.41667065417325e-07,0.0,0.000433463372345,2.96598020702542e-05,1.32744243877725e-06,0.000256849315068,0.002905569007264,0.001609193860925,0.0,0.000515818431912,0.004132231404959,0.00155159038014,0.0,0.005969534787979,0.414285714285714,2.54385962680825e-07,0.0,2.41666664652778e-07,3.59649081794403e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.000639549756971,0.000270885253007,0.011904761904762,0.026785714292411,0.01685393258427,0.000256849315068,0.002844500632561,0.0,0.0,0,0,0,0,1,1,0,0,0.142857142857143,0.004108723136138,0.001609193860925,0.00155159038014,0.000639549756971,0,0,0,0,0,0,0.0,2.96598020702542e-05,0.000433463372345,1.32744243877725e-06,0.000930786132813,0.00390625,0.0,0.144927536231884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
